y	age	job	marital	education	balance	housing	loan	contact	duration	previous	poutcome
0	52	blue-collar	divorced	primary	55	yes	yes	unknown	186	0	unknown
0	33	technician	married	secondary	72	yes	no	unknown	623	0	unknown
0	49	management	single	tertiary	163	yes	no	unknown	496	0	unknown
0	32	management	single	tertiary	151	yes	no	unknown	118	0	unknown
0	39	admin	single	secondary	113	yes	no	unknown	342	0	unknown
0	40	blue-collar	married	secondary	0	yes	no	unknown	225	0	unknown
0	38	technician	single	tertiary	9	yes	no	unknown	185	0	unknown
0	43	management	married	secondary	375	yes	no	unknown	196	0	unknown
0	39	services	married	secondary	1142	yes	no	unknown	276	0	unknown
0	54	blue-collar	married	primary	2102	yes	no	unknown	76	0	unknown
0	38	technician	single	tertiary	4325	yes	no	unknown	87	0	unknown
0	40	blue-collar	married	secondary	217	yes	no	unknown	195	0	unknown
0	55	admin	married	secondary	131	yes	no	unknown	744	0	unknown
0	42	management	married	tertiary	1680	yes	no	unknown	765	0	unknown
0	39	blue-collar	married	secondary	0	yes	no	unknown	262	0	unknown
0	40	blue-collar	married	primary	46	yes	no	unknown	119	0	unknown
0	32	blue-collar	married	secondary	320	yes	no	unknown	198	0	unknown
0	55	admin	married	secondary	183	yes	no	unknown	150	0	unknown
0	45	blue-collar	married	secondary	39	no	no	unknown	241	0	unknown
0	35	management	single	tertiary	560	yes	no	unknown	181	0	unknown
0	58	technician	divorced	secondary	469	no	no	unknown	196	0	unknown
0	35	admin	married	secondary	530	yes	no	unknown	149	0	unknown
0	49	services	married	primary	61	yes	no	unknown	246	0	unknown
0	34	technician	single	tertiary	242	yes	no	unknown	112	0	unknown
0	36	blue-collar	married	secondary	139	yes	no	unknown	309	0	unknown
0	24	self-employed	single	secondary	0	yes	no	unknown	278	0	unknown
0	34	technician	married	secondary	367	yes	no	unknown	140	0	unknown
0	51	admin	divorced	secondary	228	yes	no	unknown	136	0	unknown
1	39	technician	single	unknown	45248	yes	no	unknown	1623	0	unknown
0	50	self-employed	married	unknown	-84	yes	no	unknown	101	0	unknown
0	32	services	single	secondary	310	yes	no	unknown	144	0	unknown
0	42	blue-collar	married	unknown	132	yes	no	unknown	238	0	unknown
0	50	technician	married	secondary	797	yes	no	unknown	354	0	unknown
0	40	services	married	secondary	71	no	no	unknown	79	0	unknown
0	46	management	divorced	unknown	2	yes	no	unknown	187	0	unknown
0	37	management	married	tertiary	231	yes	yes	unknown	451	0	unknown
0	34	blue-collar	married	secondary	270	yes	yes	unknown	159	0	unknown
0	44	blue-collar	married	secondary	274	yes	yes	unknown	409	0	unknown
0	40	admin	single	secondary	-109	yes	yes	unknown	170	0	unknown
1	37	technician	married	secondary	1	yes	no	unknown	608	0	unknown
0	33	blue-collar	single	secondary	-60	no	no	unknown	243	0	unknown
0	35	blue-collar	married	secondary	89	yes	no	unknown	145	0	unknown
0	58	blue-collar	divorced	secondary	-11	no	no	unknown	112	0	unknown
0	39	blue-collar	married	primary	0	yes	no	unknown	262	0	unknown
0	43	blue-collar	married	secondary	-509	yes	no	unknown	124	0	unknown
0	39	unemployed	married	primary	408	yes	no	unknown	53	0	unknown
0	36	services	single	primary	58	yes	no	unknown	134	0	unknown
0	57	retired	single	secondary	1640	no	yes	unknown	204	0	unknown
0	36	admin	single	secondary	20	yes	no	unknown	186	0	unknown
0	50	blue-collar	married	primary	71	yes	no	unknown	678	0	unknown
0	55	blue-collar	married	secondary	52	yes	no	unknown	182	0	unknown
0	44	self-employed	married	tertiary	292	yes	no	unknown	162	0	unknown
0	44	services	divorced	secondary	424	yes	no	unknown	27	0	unknown
0	39	housemaid	single	primary	109	yes	no	unknown	699	0	unknown
0	46	blue-collar	married	unknown	1044	yes	no	unknown	43	0	unknown
0	39	blue-collar	married	secondary	983	yes	no	unknown	97	0	unknown
1	34	admin	married	secondary	869	no	no	unknown	1677	0	unknown
0	40	blue-collar	married	primary	668	yes	no	unknown	283	0	unknown
0	50	management	married	tertiary	964	yes	no	unknown	323	0	unknown
0	31	management	single	secondary	301	yes	no	unknown	82	0	unknown
0	37	admin	single	secondary	140	yes	no	unknown	310	0	unknown
0	39	management	single	secondary	1877	yes	no	unknown	185	0	unknown
0	51	blue-collar	married	primary	1127	yes	no	unknown	47	0	unknown
0	41	technician	married	secondary	871	yes	no	unknown	145	0	unknown
0	41	technician	married	secondary	767	yes	yes	unknown	204	0	unknown
0	43	blue-collar	married	secondary	0	no	no	unknown	187	0	unknown
0	30	services	single	secondary	209	yes	no	unknown	30	0	unknown
0	54	management	divorced	primary	0	no	no	unknown	472	0	unknown
0	43	blue-collar	divorced	secondary	110	yes	yes	unknown	448	0	unknown
0	59	management	divorced	tertiary	-76	yes	yes	unknown	264	0	unknown
0	47	technician	married	unknown	178	yes	no	unknown	169	0	unknown
0	40	blue-collar	married	primary	-66	yes	no	unknown	288	0	unknown
0	32	technician	married	secondary	0	yes	no	unknown	176	0	unknown
0	29	blue-collar	married	secondary	1	yes	no	unknown	215	0	unknown
0	36	blue-collar	married	secondary	0	yes	no	unknown	337	0	unknown
0	55	unemployed	married	tertiary	5345	no	no	unknown	278	0	unknown
0	30	blue-collar	divorced	secondary	-209	yes	no	unknown	188	0	unknown
0	39	admin	single	secondary	0	yes	no	unknown	174	0	unknown
0	39	blue-collar	divorced	secondary	42	yes	no	unknown	226	0	unknown
0	50	blue-collar	divorced	secondary	41	yes	no	unknown	190	0	unknown
0	44	blue-collar	married	secondary	-99	yes	no	unknown	111	0	unknown
0	37	technician	single	secondary	17	yes	no	unknown	164	0	unknown
0	46	admin	married	primary	276	yes	yes	unknown	157	0	unknown
0	32	technician	single	unknown	-170	no	no	unknown	46	0	unknown
0	37	management	single	tertiary	230	yes	yes	unknown	374	0	unknown
0	29	blue-collar	married	secondary	9	yes	no	unknown	349	0	unknown
0	41	blue-collar	married	secondary	946	yes	no	unknown	325	0	unknown
0	45	blue-collar	married	primary	1297	yes	no	unknown	233	0	unknown
0	57	retired	divorced	secondary	-331	yes	no	unknown	531	0	unknown
0	48	blue-collar	single	secondary	44	yes	no	unknown	153	0	unknown
0	60	retired	married	secondary	15	no	no	unknown	80	0	unknown
0	26	admin	single	secondary	712	yes	no	unknown	232	0	unknown
0	58	retired	married	secondary	5435	yes	no	unknown	118	0	unknown
0	34	admin	married	secondary	507	yes	no	unknown	190	0	unknown
1	55	unemployed	divorced	secondary	387	yes	no	unknown	918	0	unknown
0	41	blue-collar	married	primary	0	yes	yes	unknown	238	0	unknown
0	50	management	divorced	secondary	1716	yes	no	unknown	82	0	unknown
0	49	entrepreneur	married	secondary	167	yes	yes	unknown	198	0	unknown
0	44	admin	married	unknown	40	no	yes	unknown	160	0	unknown
0	44	blue-collar	married	primary	148	yes	no	unknown	211	0	unknown
0	31	technician	married	secondary	17	yes	yes	unknown	120	0	unknown
0	34	blue-collar	single	tertiary	1011	yes	no	unknown	136	0	unknown
0	46	management	single	unknown	1527	yes	no	unknown	269	0	unknown
0	42	management	married	tertiary	744	no	no	unknown	157	0	unknown
0	52	admin	married	secondary	484	yes	no	unknown	128	0	unknown
0	29	management	single	tertiary	0	yes	no	unknown	211	0	unknown
0	53	retired	married	primary	136	yes	no	unknown	267	0	unknown
0	43	blue-collar	married	secondary	1335	yes	no	unknown	371	0	unknown
0	38	management	married	secondary	517	yes	no	unknown	288	0	unknown
0	46	management	married	tertiary	459	yes	no	unknown	221	0	unknown
0	48	management	divorced	unknown	549	yes	no	unknown	427	0	unknown
0	30	admin	divorced	secondary	83	yes	yes	unknown	310	0	unknown
0	44	blue-collar	married	primary	213	no	no	unknown	158	0	unknown
0	31	housemaid	married	primary	203	yes	no	unknown	604	0	unknown
0	42	services	single	secondary	518	yes	no	unknown	198	0	unknown
0	40	management	single	tertiary	3877	yes	no	unknown	145	0	unknown
0	52	admin	married	secondary	1236	yes	no	unknown	247	0	unknown
0	45	blue-collar	divorced	secondary	756	yes	no	unknown	179	0	unknown
0	48	blue-collar	married	secondary	157	yes	no	unknown	73	0	unknown
0	45	blue-collar	married	primary	-66	yes	no	unknown	263	0	unknown
0	34	blue-collar	married	unknown	245	yes	no	unknown	13	0	unknown
0	34	blue-collar	married	primary	-144	yes	no	unknown	79	0	unknown
0	46	blue-collar	married	secondary	71	yes	no	unknown	416	0	unknown
0	49	services	divorced	secondary	505	yes	no	unknown	162	0	unknown
0	50	technician	married	primary	249	yes	no	unknown	129	0	unknown
0	34	admin	single	secondary	0	yes	no	unknown	150	0	unknown
0	40	unemployed	single	secondary	11	yes	no	unknown	43	0	unknown
0	36	admin	married	secondary	639	yes	no	unknown	191	0	unknown
0	59	blue-collar	divorced	unknown	124	yes	no	unknown	26	0	unknown
0	45	blue-collar	married	secondary	82	yes	no	unknown	250	0	unknown
0	36	self-employed	married	tertiary	107	yes	no	unknown	146	0	unknown
0	56	services	married	secondary	473	yes	no	unknown	416	0	unknown
0	42	services	divorced	secondary	372	yes	yes	unknown	121	0	unknown
0	30	admin	married	secondary	46	yes	no	unknown	114	0	unknown
0	30	student	single	tertiary	34	yes	no	unknown	289	0	unknown
0	47	self-employed	married	unknown	935	yes	no	unknown	225	0	unknown
0	33	blue-collar	married	secondary	-10	yes	no	unknown	123	0	unknown
0	36	admin	married	secondary	-106	yes	no	unknown	130	0	unknown
0	39	services	divorced	primary	471	yes	no	unknown	161	0	unknown
0	56	admin	divorced	secondary	778	yes	no	unknown	149	0	unknown
0	39	blue-collar	divorced	unknown	170	yes	no	unknown	268	0	unknown
0	42	technician	married	secondary	315	yes	no	unknown	259	0	unknown
0	52	blue-collar	married	secondary	3165	no	no	unknown	26	0	unknown
0	36	admin	divorced	secondary	131	yes	no	unknown	153	0	unknown
0	35	entrepreneur	married	secondary	204	yes	no	unknown	424	0	unknown
0	47	technician	married	secondary	83	yes	no	unknown	179	0	unknown
0	59	services	divorced	secondary	0	yes	yes	unknown	97	0	unknown
0	57	blue-collar	married	primary	5431	yes	yes	unknown	383	0	unknown
0	38	management	married	unknown	1759	yes	no	unknown	440	0	unknown
0	46	unemployed	married	secondary	-125	yes	no	unknown	23	0	unknown
0	34	blue-collar	married	secondary	0	no	no	unknown	195	0	unknown
1	28	services	single	secondary	5090	yes	no	unknown	1297	0	unknown
0	38	technician	married	unknown	573	yes	no	unknown	87	0	unknown
0	56	blue-collar	married	secondary	1602	yes	no	unknown	427	0	unknown
0	41	blue-collar	single	primary	-137	yes	yes	unknown	189	0	unknown
0	52	technician	married	unknown	0	no	no	unknown	195	0	unknown
0	54	services	married	secondary	193	no	no	unknown	179	0	unknown
0	61	retired	married	secondary	195	yes	yes	unknown	179	0	unknown
0	53	entrepreneur	married	secondary	288	no	no	unknown	69	0	unknown
0	47	technician	married	secondary	19	yes	no	unknown	105	0	unknown
0	53	blue-collar	married	primary	25	yes	no	unknown	266	0	unknown
0	46	services	married	secondary	216	yes	no	unknown	524	0	unknown
0	39	blue-collar	divorced	primary	190	yes	yes	unknown	96	0	unknown
0	56	technician	divorced	secondary	99	yes	no	unknown	155	0	unknown
0	55	services	divorced	primary	2298	yes	no	unknown	162	0	unknown
0	44	management	married	tertiary	17	yes	no	unknown	352	0	unknown
0	37	technician	married	primary	0	yes	no	unknown	76	0	unknown
0	35	blue-collar	married	primary	0	yes	no	unknown	154	0	unknown
0	55	blue-collar	married	secondary	840	yes	no	unknown	310	0	unknown
0	37	services	married	secondary	358	yes	no	unknown	390	0	unknown
0	30	technician	single	secondary	0	yes	no	unknown	369	0	unknown
0	37	blue-collar	married	primary	-325	yes	yes	unknown	112	0	unknown
0	36	technician	single	secondary	-15	yes	no	unknown	341	0	unknown
0	38	technician	married	secondary	581	yes	no	unknown	79	0	unknown
0	41	admin	divorced	primary	4070	yes	no	unknown	140	0	unknown
0	48	retired	married	secondary	74	no	yes	unknown	315	0	unknown
0	55	services	divorced	secondary	141	yes	no	unknown	262	0	unknown
0	28	services	divorced	secondary	89	no	no	unknown	174	0	unknown
0	54	services	married	secondary	0	yes	no	unknown	138	0	unknown
0	30	blue-collar	married	secondary	450	no	no	unknown	526	0	unknown
0	48	technician	married	tertiary	310	no	no	unknown	135	0	unknown
0	31	self-employed	married	secondary	0	yes	no	unknown	36	0	unknown
0	38	blue-collar	married	secondary	384	yes	no	unknown	1906	0	unknown
0	37	blue-collar	married	secondary	395	yes	no	unknown	219	0	unknown
0	37	services	single	unknown	-118	yes	no	unknown	147	0	unknown
0	56	blue-collar	married	primary	5	yes	yes	unknown	407	0	unknown
0	51	blue-collar	married	secondary	50	yes	yes	unknown	121	0	unknown
0	39	blue-collar	married	secondary	285	yes	yes	unknown	209	0	unknown
0	49	technician	married	unknown	15	no	no	unknown	92	0	unknown
0	51	blue-collar	married	primary	653	yes	yes	unknown	208	0	unknown
0	43	self-employed	married	secondary	918	yes	no	unknown	193	0	unknown
0	32	services	married	secondary	243	yes	yes	unknown	144	0	unknown
0	29	technician	single	tertiary	405	yes	no	unknown	65	0	unknown
0	48	management	divorced	tertiary	1328	yes	no	unknown	339	0	unknown
0	55	services	married	primary	255	yes	no	unknown	285	0	unknown
0	53	blue-collar	married	secondary	3397	yes	no	unknown	231	0	unknown
0	47	technician	married	unknown	2106	yes	no	unknown	168	0	unknown
0	39	management	married	tertiary	2877	yes	no	unknown	278	0	unknown
0	31	blue-collar	single	tertiary	60	yes	yes	unknown	389	0	unknown
0	39	blue-collar	married	primary	2226	yes	no	unknown	158	0	unknown
0	40	blue-collar	married	primary	2880	yes	no	unknown	145	0	unknown
0	40	technician	single	unknown	-5	yes	no	unknown	78	0	unknown
0	48	technician	married	secondary	147	no	no	unknown	142	0	unknown
0	33	technician	divorced	secondary	7	yes	yes	unknown	87	0	unknown
0	40	technician	married	secondary	109	yes	no	unknown	147	0	unknown
0	59	retired	married	primary	-119	yes	no	unknown	289	0	unknown
1	30	technician	married	secondary	484	yes	no	unknown	703	0	unknown
0	31	management	single	tertiary	1852	yes	no	unknown	170	0	unknown
0	35	unemployed	married	secondary	533	yes	no	unknown	802	0	unknown
0	54	technician	divorced	secondary	21	yes	no	unknown	381	0	unknown
0	34	admin	single	unknown	2434	yes	no	unknown	218	0	unknown
0	32	technician	married	secondary	90	yes	yes	unknown	57	0	unknown
0	56	admin	divorced	unknown	4246	yes	no	unknown	304	0	unknown
0	32	admin	single	tertiary	395	yes	no	unknown	241	0	unknown
0	42	blue-collar	married	primary	15	yes	no	unknown	230	0	unknown
0	33	services	married	tertiary	85	no	no	unknown	262	0	unknown
0	52	entrepreneur	married	tertiary	-184	yes	yes	unknown	392	0	unknown
0	52	services	married	secondary	660	no	no	unknown	201	0	unknown
0	52	blue-collar	divorced	primary	-183	yes	no	unknown	145	0	unknown
0	30	unemployed	divorced	secondary	1144	yes	no	unknown	252	0	unknown
0	44	services	divorced	secondary	1	yes	no	unknown	235	0	unknown
0	35	admin	married	secondary	69	yes	yes	unknown	235	0	unknown
0	55	management	single	secondary	220	yes	no	unknown	328	0	unknown
0	33	blue-collar	married	primary	332	yes	no	unknown	116	0	unknown
0	37	blue-collar	single	secondary	240	yes	no	unknown	246	0	unknown
0	42	technician	single	secondary	0	yes	no	unknown	293	0	unknown
0	43	unemployed	married	secondary	0	yes	no	unknown	37	0	unknown
0	38	entrepreneur	married	tertiary	898	yes	no	unknown	132	0	unknown
0	37	technician	married	secondary	123	yes	yes	unknown	530	0	unknown
0	31	student	single	secondary	252	yes	no	unknown	175	0	unknown
0	41	management	married	tertiary	65	yes	no	unknown	524	0	unknown
0	41	technician	married	secondary	-366	yes	yes	unknown	29	0	unknown
0	29	student	single	secondary	209	yes	no	unknown	311	0	unknown
0	38	admin	single	secondary	221	yes	no	unknown	211	0	unknown
0	44	self-employed	divorced	tertiary	4	yes	no	unknown	312	0	unknown
0	39	admin	married	secondary	104	yes	no	unknown	412	0	unknown
0	28	technician	single	secondary	312	yes	no	unknown	392	0	unknown
0	33	blue-collar	married	secondary	-349	yes	no	unknown	191	0	unknown
0	41	services	married	unknown	4	no	no	unknown	284	0	unknown
0	40	blue-collar	married	primary	-322	yes	yes	unknown	144	0	unknown
0	29	admin	married	secondary	-150	yes	no	unknown	328	0	unknown
0	38	management	married	unknown	1349	yes	no	unknown	100	0	unknown
0	32	admin	married	tertiary	281	yes	no	unknown	226	0	unknown
0	45	services	married	secondary	1259	yes	no	unknown	507	0	unknown
0	33	admin	single	secondary	101	yes	no	unknown	392	0	unknown
0	34	blue-collar	married	secondary	848	yes	no	unknown	684	0	unknown
0	41	entrepreneur	married	unknown	89	yes	no	unknown	333	0	unknown
0	41	blue-collar	married	secondary	140	yes	no	unknown	311	0	unknown
0	35	admin	single	secondary	148	yes	no	unknown	128	0	unknown
0	40	technician	single	secondary	200	yes	no	unknown	322	0	unknown
0	60	self-employed	married	primary	46	yes	no	unknown	202	0	unknown
0	47	services	divorced	secondary	201	yes	no	unknown	92	0	unknown
0	46	blue-collar	married	primary	530	yes	no	unknown	739	0	unknown
0	31	blue-collar	single	secondary	0	yes	no	unknown	273	0	unknown
0	49	self-employed	married	secondary	1	yes	no	unknown	260	0	unknown
0	29	blue-collar	married	secondary	43	yes	no	unknown	268	0	unknown
0	31	management	single	tertiary	-173	yes	no	unknown	396	0	unknown
0	38	management	married	tertiary	389	yes	no	unknown	262	0	unknown
0	37	blue-collar	married	primary	215	yes	yes	unknown	308	0	unknown
0	35	technician	married	secondary	-131	yes	no	unknown	467	0	unknown
0	31	management	single	secondary	783	yes	no	unknown	320	0	unknown
0	41	admin	married	secondary	0	yes	no	unknown	160	0	unknown
